N,U/L,Avg_Frac_1,Avg_Frac_2
79,7.9,0.9804,0.0196
79,8.0,0.9797,0.0203
79,8.1,0.9769,0.0231
79,8.2,0.9769000000000001,0.023099999999999996
79,8.3,0.9761,0.023899999999999998
79,8.4,0.9806999999999999,0.0193
79,8.5,0.9802,0.0198
79,8.6,0.98,0.02
79,8.7,0.9829000000000001,0.0171
79,8.8,0.9849,0.015100000000000002
79,8.9,0.9872000000000001,0.0128
79,9.0,0.9899,0.0101
79,9.1,0.9858,0.0142
79,9.2,0.9846,0.0154
79,9.3,0.9857999999999998,0.0142
79,9.4,0.9884999999999999,0.011500000000000002
79,9.5,0.9849000000000001,0.015100000000000002
79,9.6,0.9845000000000002,0.0155
79,9.7,0.9933,0.0067
79,9.8,0.9904999999999999,0.009500000000000001
79,9.9,0.9913000000000001,0.008700000000000001
79,10.0,0.9929000000000002,0.007100000000000002
80,0.1,0.0,1.0
80,0.2,0.0,1.0
80,0.3,0.0,1.0
80,0.4,0.0,1.0
80,0.5,0.0,1.0
80,0.6,0.0,1.0
80,0.7,0.0,1.0
80,0.8,0.0,1.0
80,0.9,0.0,1.0
80,1.0,0.079,0.921
80,1.1,0.1616,0.8384
80,1.2,0.22580000000000003,0.7742
80,1.3,0.28240000000000004,0.7175999999999999
80,1.4,0.3567,0.6433
80,1.5,0.3984,0.6016
80,1.6,0.41650000000000004,0.5834999999999999
80,1.7,0.4758,0.5242
80,1.8,0.4918,0.5082
80,1.9,0.5423,0.45769999999999994
80,2.0,0.5639,0.4361
80,2.1,0.5922999999999999,0.4077
80,2.2,0.6196,0.3804
80,2.3,0.6424,0.35760000000000003
80,2.4,0.6569000000000002,0.3431
80,2.5,0.6861,0.3139
80,2.6,0.6978,0.3022
80,2.7,0.6989,0.3011
80,2.8,0.7333,0.2667
80,2.9,0.7512000000000001,0.24880000000000002
80,3.0,0.7585,0.2415
80,3.1,0.7478000000000001,0.25220000000000004
80,3.2,0.7862,0.2138
80,3.3,0.8012,0.19879999999999998
80,3.4,0.7998000000000001,0.20020000000000004
80,3.5,0.8140000000000001,0.18599999999999997
80,3.6,0.8204,0.1796
80,3.7,0.8367999999999999,0.1632
80,3.8,0.8401,0.1599
80,3.9,0.8486,0.1514
80,4.0,0.8538000000000001,0.1462
80,4.1,0.8614999999999999,0.13849999999999998
80,4.2,0.8662000000000001,0.1338
80,4.3,0.8789999999999999,0.121
80,4.4,0.8764,0.12360000000000002
80,4.5,0.8838999999999999,0.11610000000000004
80,4.6,0.8943000000000001,0.1057
80,4.7,0.8931,0.1069
80,4.8,0.89,0.11
80,4.9,0.9033999999999999,0.0966
80,5.0,0.9107000000000001,0.08930000000000002
80,5.1,0.9114000000000001,0.08860000000000003
80,5.2,0.9184,0.08160000000000002
80,5.3,0.9208,0.07919999999999999
80,5.4,0.9227,0.07730000000000001
80,5.5,0.9248000000000001,0.07519999999999999
80,5.6,0.9405,0.05950000000000001
80,5.7,0.9329000000000001,0.06709999999999999
80,5.8,0.9395,0.060500000000000005
80,5.9,0.9333999999999998,0.0666
80,6.0,0.9427000000000001,0.0573
80,6.1,0.9443,0.0557
80,6.2,0.9389,0.061099999999999995
80,6.3,0.9491,0.0509
80,6.4,0.9509000000000001,0.049100000000000005
80,6.5,0.9501999999999999,0.049800000000000004
80,6.6,0.9485000000000001,0.0515
80,6.7,0.9514000000000001,0.0486
80,6.8,0.9561,0.043899999999999995
80,6.9,0.9687000000000002,0.0313
80,7.0,0.9665,0.0335
80,7.1,0.9708,0.0292
80,7.2,0.9678999999999999,0.032100000000000004
80,7.3,0.9599000000000001,0.0401
80,7.4,0.9676,0.0324
80,7.5,0.9638000000000001,0.0362
80,7.6,0.971,0.029000000000000005
80,7.7,0.9765999999999999,0.023399999999999997
80,7.8,0.9712999999999999,0.0287
80,7.9,0.9792000000000001,0.0208
80,8.0,0.9789999999999999,0.020999999999999998
80,8.1,0.9793000000000001,0.0207
80,8.2,0.9773,0.0227
80,8.3,0.9783,0.0217
80,8.4,0.9799,0.020100000000000003
80,8.5,0.9829999999999999,0.017
80,8.6,0.9818000000000001,0.018200000000000004
80,8.7,0.9836999999999999,0.016300000000000002
80,8.8,0.9835999999999998,0.0164
80,8.9,0.9809,0.019100000000000002
80,9.0,0.9854,0.0146
80,9.1,0.9885999999999998,0.0114
80,9.2,0.9828999999999999,0.0171
80,9.3,0.9841,0.015900000000000004
80,9.4,0.9838,0.016200000000000003
80,9.5,0.9875,0.012500000000000002
80,9.6,0.9885999999999998,0.0114
80,9.7,0.9902999999999998,0.0097
80,9.8,0.9908000000000001,0.0092
80,9.9,0.9922,0.0078000000000000005
80,10.0,0.9920000000000002,0.008
81,0.1,0.0,1.0
81,0.2,0.0,1.0
81,0.3,0.0,1.0
81,0.4,0.0,1.0
81,0.5,0.0,1.0
81,0.6,0.0,1.0
81,0.7,0.0,1.0
81,0.8,0.0,1.0
81,0.9,0.0,1.0
81,1.0,0.08900000000000001,0.911
81,1.1,0.16319999999999996,0.8367999999999999
81,1.2,0.23900000000000002,0.7610000000000001
81,1.3,0.27940000000000004,0.7206
81,1.4,0.3533,0.6467
81,1.5,0.38059999999999994,0.6194000000000001
81,1.6,0.41900000000000004,0.581
81,1.7,0.4731,0.5268999999999999
81,1.8,0.4935,0.5065000000000001
81,1.9,0.5462,0.4538
81,2.0,0.5649,0.4351
81,2.1,0.5902000000000001,0.40979999999999994
81,2.2,0.6324,0.3676
81,2.3,0.6393,0.3607
81,2.4,0.6502000000000001,0.3497999999999999
81,2.5,0.6917,0.30829999999999996
81,2.6,0.6936,0.3064
81,2.7,0.7233999999999999,0.2766
81,2.8,0.7323000000000001,0.26769999999999994
81,2.9,0.7451000000000002,0.2549
81,3.0,0.7489,0.2511
81,3.1,0.7685,0.2315
81,3.2,0.7793000000000002,0.2207
81,3.3,0.7909999999999999,0.209
81,3.4,0.8003000000000001,0.1997
81,3.5,0.8210000000000001,0.179
81,3.6,0.8321999999999999,0.1678
81,3.7,0.8367,0.16330000000000003
81,3.8,0.8423000000000002,0.1577
81,3.9,0.8465,0.1535
81,4.0,0.8614999999999999,0.13849999999999998
81,4.1,0.8623999999999999,0.1376
81,4.2,0.8633000000000002,0.1367
81,4.3,0.8809,0.1191
81,4.4,0.8765,0.12350000000000001
81,4.5,0.8879,0.1121
81,4.6,0.8887,0.11130000000000001
81,4.7,0.9061,0.09389999999999998
81,4.8,0.9047,0.0953
81,4.9,0.9030999999999999,0.0969
81,5.0,0.9029,0.09709999999999999
81,5.1,0.9127000000000001,0.0873
81,5.2,0.9136,0.0864
81,5.3,0.9218000000000001,0.07819999999999999
81,5.4,0.9174,0.08259999999999999
81,5.5,0.9218000000000001,0.0782
81,5.6,0.9358999999999998,0.0641
81,5.7,0.9329000000000001,0.06709999999999999
81,5.8,0.9279999999999999,0.07200000000000001
81,5.9,0.9454,0.0546
81,6.0,0.9436999999999999,0.056299999999999996
81,6.1,0.9481,0.051899999999999995
81,6.2,0.9519999999999998,0.04800000000000001
81,6.3,0.9527999999999999,0.047200000000000006
81,6.4,0.9512,0.048799999999999996
81,6.5,0.9509000000000001,0.049100000000000005
81,6.6,0.9488,0.051199999999999996
81,6.7,0.9607000000000001,0.039299999999999995
81,6.8,0.9584,0.0416
81,6.9,0.9582,0.0418
81,7.0,0.9643999999999999,0.0356
81,7.1,0.9657000000000001,0.034300000000000004
81,7.2,0.9682999999999999,0.0317
81,7.3,0.9678000000000001,0.0322
81,7.4,0.9702,0.0298
81,7.5,0.9714999999999999,0.0285
81,7.6,0.9721999999999998,0.0278
81,7.7,0.9754,0.024600000000000004
81,7.8,0.9742000000000001,0.0258
81,7.9,0.9705000000000001,0.029500000000000002
81,8.0,0.9752,0.0248
81,8.1,0.9749999999999999,0.025000000000000005
81,8.2,0.9807000000000001,0.019299999999999998
81,8.3,0.9832,0.016800000000000002
81,8.4,0.9802000000000001,0.0198
81,8.5,0.9817999999999999,0.018200000000000004
81,8.6,0.9814,0.018600000000000002
81,8.7,0.9792999999999998,0.020700000000000003
81,8.8,0.9833999999999999,0.0166
81,8.9,0.9883,0.011700000000000002
81,9.0,0.9864,0.013600000000000001
81,9.1,0.983,0.017
81,9.2,0.9863,0.013700000000000004
81,9.3,0.9891,0.0109
81,9.4,0.9899,0.0101
81,9.5,0.9906,0.0094
81,9.6,0.99,0.01
81,9.7,0.9880000000000001,0.012
81,9.8,0.9928000000000001,0.0072000000000000015
81,9.9,0.9906999999999999,0.009300000000000001
81,10.0,0.9934000000000001,0.0066
82,0.1,0.0,1.0
82,0.2,0.0,1.0
82,0.3,0.0,1.0
82,0.4,0.0,1.0
82,0.5,0.0,1.0
82,0.6,0.0,1.0
82,0.7,0.0,1.0
82,0.8,0.0,1.0
82,0.9,0.0,1.0
82,1.0,0.050199999999999995,0.9498000000000002
82,1.1,0.1506,0.8493999999999999
82,1.2,0.2259,0.7741000000000001
82,1.3,0.2927,0.7073
82,1.4,0.35669999999999996,0.6433
82,1.5,0.4,0.6
82,1.6,0.4387,0.5613
82,1.7,0.46699999999999997,0.533
82,1.8,0.4992000000000001,0.5008
82,1.9,0.5203,0.4797
82,2.0,0.5728,0.42719999999999997
82,2.1,0.5818,0.4182
82,2.2,0.6192,0.3808
82,2.3,0.6496999999999999,0.3503
82,2.4,0.6674,0.3326
82,2.5,0.6794,0.3206
82,2.6,0.7076999999999998,0.29230000000000006
82,2.7,0.7121999999999999,0.2878
82,2.8,0.7414999999999999,0.25849999999999995
82,2.9,0.7473000000000001,0.2527
82,3.0,0.7597,0.24029999999999999
82,3.1,0.7763999999999999,0.22359999999999997
82,3.2,0.7875,0.2125
82,3.3,0.7965000000000001,0.20350000000000001
82,3.4,0.7972000000000001,0.2028
82,3.5,0.8284,0.17160000000000003
82,3.6,0.8233999999999999,0.1766
82,3.7,0.8452,0.1548
82,3.8,0.8337999999999998,0.16620000000000001
82,3.9,0.8545,0.14550000000000002
82,4.0,0.8486,0.15139999999999998
82,4.1,0.8689,0.1311
82,4.2,0.8637000000000001,0.13630000000000003
82,4.3,0.8815,0.1185
82,4.4,0.8788999999999999,0.1211
82,4.5,0.8892,0.1108
82,4.6,0.8877000000000002,0.11230000000000001
82,4.7,0.8935,0.10649999999999998
82,4.8,0.9047999999999999,0.09519999999999999
82,4.9,0.9126000000000001,0.0874
82,5.0,0.9133,0.0867
82,5.1,0.914,0.08600000000000002
82,5.2,0.9125,0.0875
82,5.3,0.9111999999999999,0.08879999999999999
82,5.4,0.9148000000000001,0.0852
82,5.5,0.9265000000000001,0.07350000000000001
82,5.6,0.9322,0.0678
82,5.7,0.9430000000000001,0.056999999999999995
82,5.8,0.9302999999999999,0.0697
82,5.9,0.9394,0.06060000000000001
82,6.0,0.9457000000000001,0.054299999999999994
82,6.1,0.9440999999999999,0.0559
82,6.2,0.9529000000000001,0.0471
82,6.3,0.9486,0.05140000000000001
82,6.4,0.9556,0.0444
82,6.5,0.9573000000000002,0.0427
82,6.6,0.9651000000000001,0.0349
82,6.7,0.9572000000000002,0.042800000000000005
82,6.8,0.9616,0.0384
82,6.9,0.9669,0.0331
82,7.0,0.9652000000000001,0.034800000000000005
82,7.1,0.9599000000000001,0.040100000000000004
82,7.2,0.9651,0.0349
82,7.3,0.9635999999999999,0.0364
82,7.4,0.9742000000000001,0.0258
82,7.5,0.9695999999999999,0.030400000000000003
82,7.6,0.9723999999999999,0.027600000000000003
82,7.7,0.9732,0.026799999999999997
82,7.8,0.9752,0.0248
82,7.9,0.9769999999999999,0.023000000000000003
82,8.0,0.978,0.022
82,8.1,0.9758000000000001,0.0242
82,8.2,0.9753999999999999,0.0246
82,8.3,0.9795999999999999,0.020399999999999995
82,8.4,0.9821000000000001,0.017900000000000003
82,8.5,0.9818000000000001,0.0182
82,8.6,0.9840000000000001,0.016000000000000004
82,8.7,0.9807000000000001,0.0193
82,8.8,0.9855999999999999,0.0144
82,8.9,0.9844000000000002,0.015600000000000003
82,9.0,0.9842,0.0158
82,9.1,0.9875999999999999,0.0124
82,9.2,0.9883,0.011699999999999999
82,9.3,0.9896,0.0104
82,9.4,0.9884000000000001,0.011600000000000001
82,9.5,0.9892,0.0108
82,9.6,0.9863999999999998,0.013600000000000001
82,9.7,0.9883,0.011700000000000002
82,9.8,0.9887999999999998,0.011200000000000002
82,9.9,0.9926,0.0074
82,10.0,0.9909,0.009100000000000002
83,0.1,0.0,1.0
83,0.2,0.0,1.0
83,0.3,0.0,1.0
83,0.4,0.0,1.0
83,0.5,0.0,1.0
83,0.6,0.0,1.0
83,0.7,0.0,1.0
83,0.8,0.0,1.0
83,0.9,0.0,1.0
83,1.0,0.0815,0.9185000000000001
83,1.1,0.153,0.8469999999999998
83,1.2,0.2287,0.7713
83,1.3,0.3035,0.6965
83,1.4,0.34850000000000003,0.6515000000000001
83,1.5,0.3811,0.6189
83,1.6,0.4454,0.5546
83,1.7,0.46870000000000006,0.5313
83,1.8,0.5123000000000001,0.48769999999999997
83,1.9,0.5392000000000001,0.4608
83,2.0,0.5769,0.42310000000000003
83,2.1,0.5828,0.4172
83,2.2,0.6275,0.3725
83,2.3,0.6276999999999999,0.37229999999999996
83,2.4,0.6724,0.32760000000000006
83,2.5,0.6792000000000001,0.3208
83,2.6,0.701,0.29900000000000004
83,2.7,0.7052,0.29479999999999995
83,2.8,0.7286,0.2714
83,2.9,0.7404000000000001,0.2596
83,3.0,0.7680000000000001,0.23199999999999998
83,3.1,0.7759000000000001,0.2241
83,3.2,0.7821000000000001,0.21790000000000004
83,3.3,0.7855999999999999,0.21439999999999998
83,3.4,0.8116999999999999,0.18830000000000002
83,3.5,0.8089999999999999,0.19099999999999998
83,3.6,0.8240999999999999,0.1759
83,3.7,0.8247,0.17529999999999998
83,3.8,0.8488000000000001,0.1512
83,3.9,0.8491,0.15090000000000003
83,4.0,0.8362999999999999,0.1637
83,4.1,0.8602,0.13979999999999998
83,4.2,0.8655000000000002,0.1345
83,4.3,0.8865,0.11349999999999999
83,4.4,0.8666999999999999,0.13330000000000003
83,4.5,0.8776999999999999,0.12229999999999999
83,4.6,0.887,0.113
83,4.7,0.8871999999999999,0.1128
83,4.8,0.9033,0.0967
83,4.9,0.9098,0.0902
83,5.0,0.9206,0.0794
83,5.1,0.9079999999999999,0.092
83,5.2,0.9196,0.08040000000000001
83,5.3,0.9271,0.0729
83,5.4,0.9290999999999999,0.0709
83,5.5,0.9293,0.0707
83,5.6,0.9266999999999999,0.07329999999999999
83,5.7,0.93,0.07
83,5.8,0.9385999999999999,0.0614
83,5.9,0.9392000000000001,0.0608
83,6.0,0.9499,0.0501
83,6.1,0.9401999999999999,0.059800000000000006
83,6.2,0.9537,0.04629999999999999
83,6.3,0.9481000000000002,0.051899999999999995
83,6.4,0.9519,0.04809999999999999
83,6.5,0.9525,0.0475
83,6.6,0.9608,0.0392
83,6.7,0.9595,0.0405
83,6.8,0.9606,0.0394
83,6.9,0.9597,0.0403
83,7.0,0.9658999999999999,0.0341
83,7.1,0.9670000000000001,0.033
83,7.2,0.9656,0.03440000000000001
83,7.3,0.9731000000000001,0.0269
83,7.4,0.9682999999999999,0.0317
83,7.5,0.976,0.024
83,7.6,0.9739999999999999,0.025999999999999995
83,7.7,0.9699999999999999,0.03
83,7.8,0.9716999999999999,0.028299999999999995
83,7.9,0.9771999999999998,0.022799999999999997
83,8.0,0.9776,0.022399999999999996
83,8.1,0.9778,0.022199999999999998
83,8.2,0.9767,0.0233
83,8.3,0.9695999999999999,0.0304
83,8.4,0.9807000000000001,0.0193
83,8.5,0.9822,0.017800000000000003
83,8.6,0.9823999999999999,0.0176
83,8.7,0.9850999999999999,0.0149
83,8.8,0.9826,0.017400000000000002
83,8.9,0.9863999999999998,0.013600000000000001
83,9.0,0.9857,0.014300000000000002
83,9.1,0.9849,0.0151
83,9.2,0.9854999999999998,0.014500000000000002
83,9.3,0.9885,0.011500000000000002
83,9.4,0.9878,0.012200000000000003
83,9.5,0.9936000000000001,0.0064
83,9.6,0.9904999999999998,0.009500000000000001
83,9.7,0.9906999999999999,0.009300000000000001
83,9.8,0.988,0.012000000000000002
83,9.9,0.9896,0.0104
83,10.0,0.9919000000000001,0.008100000000000001
84,0.1,0.0,1.0
84,0.2,0.0,1.0
84,0.3,0.0,1.0
84,0.4,0.0,1.0
84,0.5,0.0,1.0
84,0.6,0.0,1.0
84,0.7,0.0,1.0
84,0.8,0.0,1.0
84,0.9,0.0,1.0
84,1.0,0.08070000000000001,0.9192999999999999
84,1.1,0.1424,0.8575999999999999
84,1.2,0.23320000000000005,0.7667999999999999
84,1.3,0.2704,0.7296
84,1.4,0.3541,0.6459000000000001
84,1.5,0.38880000000000003,0.6112
84,1.6,0.41929999999999995,0.5807
84,1.7,0.47730000000000006,0.5226999999999999
84,1.8,0.5133000000000001,0.4867
84,1.9,0.5336,0.4664
84,2.0,0.5631,0.43690000000000007
84,2.1,0.5992000000000001,0.4008
84,2.2,0.6204,0.3796
84,2.3,0.6315,0.3685
84,2.4,0.6651,0.33490000000000003
84,2.5,0.6852000000000001,0.31479999999999997
84,2.6,0.6855,0.3145
84,2.7,0.7214,0.2786
84,2.8,0.7302999999999998,0.26970000000000005
84,2.9,0.7469000000000001,0.2531
84,3.0,0.7493000000000001,0.25070000000000003
84,3.1,0.7864999999999999,0.21350000000000002
84,3.2,0.7835,0.21650000000000005
84,3.3,0.8005,0.19949999999999996
84,3.4,0.8076000000000002,0.19240000000000002
84,3.5,0.8234,0.1766
84,3.6,0.8400000000000002,0.16
84,3.7,0.8375999999999999,0.16240000000000002
84,3.8,0.8401000000000001,0.15990000000000001
84,3.9,0.8564,0.1436
84,4.0,0.8589000000000001,0.1411
84,4.1,0.8589000000000001,0.1411
84,4.2,0.8676,0.1324
84,4.3,0.8794,0.1206
84,4.4,0.8794,0.1206
84,4.5,0.8772,0.12279999999999999
84,4.6,0.8915000000000001,0.1085
84,4.7,0.9046,0.09539999999999998
84,4.8,0.9000999999999999,0.0999
84,4.9,0.9106000000000001,0.08940000000000001
84,5.0,0.9124,0.0876
84,5.1,0.9168000000000001,0.0832
84,5.2,0.9151,0.0849
84,5.3,0.9275,0.07250000000000001
84,5.4,0.9307000000000001,0.0693
84,5.5,0.9349,0.06509999999999999
84,5.6,0.9270999999999999,0.0729
84,5.7,0.9258,0.07419999999999999
84,5.8,0.9346000000000001,0.0654
84,5.9,0.9378999999999997,0.0621
84,6.0,0.9497,0.050300000000000004
84,6.1,0.9462999999999999,0.05369999999999999
84,6.2,0.9553,0.044700000000000004
84,6.3,0.9463000000000001,0.05370000000000001
84,6.4,0.959,0.040999999999999995
84,6.5,0.9569,0.043100000000000006
84,6.6,0.9558,0.044199999999999996
84,6.7,0.955,0.045
84,6.8,0.9579000000000001,0.0421
84,6.9,0.9605999999999999,0.039400000000000004
84,7.0,0.9678999999999999,0.0321
84,7.1,0.9702000000000001,0.0298
84,7.2,0.9665,0.033499999999999995
84,7.3,0.9725,0.0275
84,7.4,0.9736000000000001,0.026399999999999996
84,7.5,0.9691000000000001,0.030899999999999997
84,7.6,0.9727,0.027300000000000005
84,7.7,0.9739999999999999,0.026000000000000006
84,7.8,0.9776000000000002,0.022399999999999996
84,7.9,0.9793999999999998,0.0206
84,8.0,0.9819,0.0181
84,8.1,0.9786,0.021400000000000002
84,8.2,0.9788000000000001,0.0212
84,8.3,0.9794000000000002,0.0206
84,8.4,0.9795999999999998,0.0204
84,8.5,0.9813999999999998,0.018600000000000002
84,8.6,0.9837,0.016300000000000002
84,8.7,0.9748,0.0252
84,8.8,0.9821,0.017900000000000003
84,8.9,0.9866000000000001,0.013400000000000002
84,9.0,0.9877000000000001,0.0123
84,9.1,0.9887,0.011300000000000001
84,9.2,0.9886999999999999,0.011300000000000001
84,9.3,0.9869,0.0131
84,9.4,0.9884,0.011600000000000001
84,9.5,0.9893,0.010700000000000001
84,9.6,0.9839,0.0161
84,9.7,0.9918,0.0082
84,9.8,0.9899,0.0101
84,9.9,0.9933000000000001,0.0067
84,10.0,0.9877000000000001,0.012300000000000002
85,0.1,0.0,1.0
85,0.2,0.0,1.0
85,0.3,0.0,1.0
85,0.4,0.0,1.0
85,0.5,0.0,1.0
85,0.6,0.0,1.0
85,0.7,0.0,1.0
85,0.8,0.0,1.0
85,0.9,0.0,1.0
85,1.0,0.0724,0.9276000000000001
85,1.1,0.1494,0.8506
85,1.2,0.2286,0.7714
85,1.3,0.26839999999999997,0.7316000000000001
85,1.4,0.3343,0.6657
85,1.5,0.39380000000000004,0.6062
85,1.6,0.4168,0.5831999999999999
85,1.7,0.46769999999999995,0.5323
85,1.8,0.4961,0.5039000000000001
85,1.9,0.5542000000000001,0.4457999999999999
85,2.0,0.5731,0.4269
85,2.1,0.5919000000000001,0.4081
85,2.2,0.6316999999999999,0.36830000000000007
85,2.3,0.6466,0.35340000000000005
85,2.4,0.6618999999999999,0.33809999999999996
85,2.5,0.6894999999999999,0.3105
85,2.6,0.6840999999999999,0.3159
85,2.7,0.7162000000000001,0.28380000000000005
85,2.8,0.7384,0.2616
85,2.9,0.7554000000000001,0.2446
85,3.0,0.7595000000000001,0.24050000000000002
85,3.1,0.7736,0.22640000000000002
85,3.2,0.7913,0.20869999999999997
85,3.3,0.8009000000000001,0.1991
85,3.4,0.8034,0.1966
85,3.5,0.8092999999999999,0.1907
85,3.6,0.8251,0.17490000000000003
85,3.7,0.84,0.16
85,3.8,0.8316000000000001,0.1684
85,3.9,0.8487000000000002,0.15130000000000002
85,4.0,0.8495999999999999,0.1504
85,4.1,0.8473999999999999,0.15259999999999999
85,4.2,0.8730999999999999,0.12689999999999999
85,4.3,0.8812000000000001,0.11879999999999999
85,4.4,0.8759,0.1241
85,4.5,0.8847999999999999,0.11520000000000001
85,4.6,0.8945000000000002,0.10550000000000002
85,4.7,0.8957,0.1043
85,4.8,0.8994,0.10060000000000001
85,4.9,0.9122,0.08779999999999999
85,5.0,0.916,0.084
85,5.1,0.9109999999999999,0.08900000000000001
85,5.2,0.9150000000000001,0.08500000000000002
85,5.3,0.9247999999999998,0.07519999999999999
85,5.4,0.9238,0.0762
85,5.5,0.9231,0.07690000000000001
85,5.6,0.9363999999999999,0.0636
85,5.7,0.9334,0.0666
85,5.8,0.9466,0.05340000000000001
85,5.9,0.9390000000000001,0.061
85,6.0,0.9439000000000002,0.05610000000000001
85,6.1,0.9485000000000001,0.051500000000000004
85,6.2,0.9531999999999999,0.046799999999999994
85,6.3,0.9455999999999999,0.054400000000000004
85,6.4,0.9434999999999999,0.0565
85,6.5,0.9508,0.049199999999999994
85,6.6,0.9621999999999999,0.0378
85,6.7,0.9544,0.0456
85,6.8,0.9599,0.0401
85,6.9,0.9656999999999998,0.0343
85,7.0,0.9671000000000001,0.032900000000000006
85,7.1,0.9668999999999999,0.0331
85,7.2,0.9662,0.033800000000000004
85,7.3,0.9684,0.031599999999999996
85,7.4,0.9689,0.0311
85,7.5,0.9682,0.031799999999999995
85,7.6,0.9708,0.0292
85,7.7,0.9762,0.023799999999999998
85,7.8,0.9742999999999999,0.025700000000000004
85,7.9,0.9786,0.021400000000000002
85,8.0,0.9804999999999999,0.019500000000000003
85,8.1,0.9789999999999999,0.021
85,8.2,0.9808,0.019200000000000002
85,8.3,0.9808999999999999,0.019100000000000002
85,8.4,0.9803000000000001,0.019700000000000002
85,8.5,0.9838,0.016200000000000003
85,8.6,0.9826999999999999,0.017300000000000003
85,8.7,0.9873000000000001,0.012700000000000003
85,8.8,0.9858,0.0142
85,8.9,0.9906,0.0094
85,9.0,0.9806999999999998,0.019300000000000005
85,9.1,0.9839000000000001,0.0161
85,9.2,0.9907999999999998,0.0092
85,9.3,0.9855000000000002,0.014500000000000002
85,9.4,0.9884999999999999,0.011500000000000002
85,9.5,0.9883000000000002,0.011699999999999999
85,9.6,0.9872,0.012800000000000002
85,9.7,0.9897000000000001,0.0103
85,9.8,0.9919,0.008100000000000001
85,9.9,0.9917,0.0083
85,10.0,0.9896,0.0104
86,0.1,0.0,1.0
86,0.2,0.0,1.0
86,0.3,0.0,1.0
86,0.4,0.0,1.0
86,0.5,0.0,1.0
86,0.6,0.0,1.0
86,0.7,0.0,1.0
86,0.8,0.0,1.0
86,0.9,0.0,1.0
86,1.0,0.0721,0.9279000000000001
86,1.1,0.16879999999999998,0.8311999999999999
86,1.2,0.21420000000000003,0.7857999999999999
86,1.3,0.2734,0.7265999999999999
86,1.4,0.3314000000000001,0.6685999999999999
86,1.5,0.4052,0.5948
86,1.6,0.45770000000000005,0.5423
86,1.7,0.4642,0.5357999999999999
86,1.8,0.506,0.494
86,1.9,0.5594,0.44060000000000005
86,2.0,0.5609999999999999,0.43900000000000006
86,2.1,0.5893999999999999,0.4106
86,2.2,0.6208,0.37920000000000004
86,2.3,0.6465000000000001,0.35350000000000004
86,2.4,0.6649999999999998,0.3349999999999999
86,2.5,0.6894,0.31060000000000004
86,2.6,0.7167999999999999,0.28320000000000006
86,2.7,0.7193999999999999,0.2806
86,2.8,0.7299000000000002,0.2701
86,2.9,0.7450999999999999,0.25489999999999996
86,3.0,0.7548,0.2452
86,3.1,0.7807000000000001,0.21930000000000002
86,3.2,0.7822999999999999,0.2177
86,3.3,0.8031999999999999,0.1968
86,3.4,0.8163000000000001,0.18369999999999997
86,3.5,0.8159999999999998,0.18400000000000002
86,3.6,0.8284,0.17160000000000003
86,3.7,0.8271999999999998,0.1728
86,3.8,0.8422000000000002,0.1578
86,3.9,0.8513,0.1487
86,4.0,0.8506,0.14939999999999998
86,4.1,0.8636,0.1364
86,4.2,0.8696,0.13040000000000002
86,4.3,0.8669,0.13310000000000002
86,4.4,0.8660000000000001,0.13399999999999998
86,4.5,0.8813,0.11869999999999999
86,4.6,0.8968,0.1032
86,4.7,0.8979999999999998,0.102
86,4.8,0.9015999999999998,0.09840000000000002
86,4.9,0.9081999999999999,0.09179999999999999
86,5.0,0.9027000000000001,0.09729999999999998
86,5.1,0.9113000000000001,0.08870000000000001
86,5.2,0.9176999999999998,0.0823
86,5.3,0.9233999999999999,0.0766
86,5.4,0.9220999999999999,0.0779
86,5.5,0.9239,0.0761
86,5.6,0.9318000000000002,0.0682
86,5.7,0.9362,0.0638
86,5.8,0.9344,0.06559999999999999
86,5.9,0.9375999999999999,0.062400000000000004
86,6.0,0.9453999999999999,0.0546
86,6.1,0.9301999999999999,0.0698
86,6.2,0.9469,0.053099999999999994
86,6.3,0.9512,0.04880000000000001
86,6.4,0.9602999999999998,0.0397
86,6.5,0.9578,0.042199999999999994
86,6.6,0.9624000000000001,0.037599999999999995
86,6.7,0.9519000000000001,0.048100000000000004
86,6.8,0.9592999999999999,0.0407
86,6.9,0.9588000000000001,0.0412
86,7.0,0.9609999999999999,0.039
86,7.1,0.9675,0.0325
86,7.2,0.9731000000000001,0.0269
86,7.3,0.9676,0.032400000000000005
86,7.4,0.9725999999999999,0.027399999999999997
86,7.5,0.9750999999999999,0.0249
86,7.6,0.9754,0.0246
86,7.7,0.9732999999999999,0.026699999999999998
86,7.8,0.9753999999999999,0.0246
86,7.9,0.9752999999999998,0.024699999999999996
86,8.0,0.9803000000000002,0.019700000000000002
86,8.1,0.9793,0.0207
86,8.2,0.9821000000000001,0.017900000000000003
86,8.3,0.9821000000000001,0.017900000000000003
86,8.4,0.9821999999999999,0.017800000000000003
86,8.5,0.98,0.02
86,8.6,0.9808,0.019200000000000005
86,8.7,0.9806999999999999,0.019299999999999998
86,8.8,0.9871,0.012900000000000002
86,8.9,0.9852,0.014800000000000002
86,9.0,0.9893,0.010700000000000001
86,9.1,0.9856999999999999,0.014300000000000002
86,9.2,0.9854999999999998,0.014499999999999999
86,9.3,0.9869000000000001,0.013100000000000002
86,9.4,0.9871000000000001,0.012900000000000002
