run,U_value,sigma_value,hurst_exponent,fraction_greed,fraction_need
0,12,0.2,0.6820147287766082,0.1549544130450347,0.8450455869549653
0,13,0.0,0.6312683342830443,0.31336634701351546,0.6866336529864845
0,13,0.010526315789473684,0.6476537565031498,0.3042429752488654,0.6957570247511345
0,13,0.021052631578947368,0.6857070211829883,0.295119777756705,0.704880222243295
0,13,0.031578947368421054,0.665579632477855,0.2914350781128003,0.7085649218871998
0,13,0.042105263157894736,0.6871058121850576,0.2853617206607813,0.7146382793392186
0,13,0.05263157894736842,0.6828206812629208,0.27854242355564085,0.7214575764443591
0,13,0.06315789473684211,0.7032365977342239,0.26820862980927074,0.7317913701907293
0,13,0.07368421052631578,0.6937581696300844,0.26454916879211604,0.7354508312078839
0,13,0.08421052631578947,0.7063779504008196,0.25925585977883314,0.7407441402211669
0,13,0.09473684210526316,0.6952154225004229,0.2558972342816622,0.7441027657183379
0,13,0.10526315789473684,0.7229206129809728,0.24853281729892535,0.7514671827010747
0,13,0.11578947368421053,0.7071298045203666,0.24180814826884145,0.7581918517311587
0,13,0.12631578947368421,0.7343489034214394,0.23564397765876882,0.7643560223412311
